,LoyaltyID,Customer ID,Senior Citizen,Partner,Dependents,Tenure,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn,Count,Gender,Age,Under 30,Married,Number of Dependents,Location ID,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,churn_encoded
3919,821712,9025-AOMKI,No,No,No,6,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),93.55,536.4,Yes,1.0,Female,42.0,No,No,0.0,DUIJSI6541,United States,California,Carpinteria,93013.0,"34.441398, -119.513163",34.441398,-119.513163,1
3920,686430,6339-TBELP,No,No,No,71,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),86.4,6172.0,No,1.0,Male,53.0,No,No,0.0,EJOCOJ4472,United States,California,Fillmore,93015.0,"34.408161, -118.865111",34.408161,-118.865111,0
3921,802740,7964-YESJC,No,Yes,No,24,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,66.3,1559.45,No,1.0,Female,21.0,Yes,Yes,0.0,WTYHFH7361,United States,California,Moorpark,93021.0,"34.312945, -118.858169",34.312945,-118.858169,0
3922,154542,6173-GOLSU,Yes,Yes,No,67,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.65,6079.0,No,1.0,Male,79.0,No,Yes,0.0,ZGQXXR8887,United States,California,Oak View,93022.0,"34.404544, -119.302118",34.404544,-119.302118,0
3923,432938,5275-SQEIZ,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,80.85,80.85,Yes,1.0,Male,64.0,No,No,0.0,VLRGDB3841,United States,California,Ojai,93023.0,"34.581308, -118.931948",34.581308,-118.931948,1
3925,715555,9938-ZREHM,No,Yes,No,37,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,No,Mailed check,72.1,2658.4,No,1.0,Female,41.0,No,Yes,0.0,EBPHCA8624,United States,California,Oxnard,93033.0,"34.156629, -119.117218",34.156629,-119.117218,0
3926,152594,7950-XWOVN,No,No,No,11,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,34.7,383.55,No,1.0,Male,60.0,No,No,0.0,ZCGASU1831,United States,California,Oxnard,93035.0,"34.18454, -119.224666",34.18454,-119.224666,0
3927,962989,4390-KYULV,No,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.55,51.15,Yes,1.0,Male,41.0,No,Yes,0.0,JVYDFL7316,United States,California,Piru,93040.0,"34.432843, -118.730106",34.432843,-118.730106,1
3928,247659,4647-MUZON,No,Yes,No,18,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),95.95,1745.5,No,1.0,Female,56.0,No,Yes,0.0,FSQSAQ5312,United States,California,Port Hueneme,93041.0,"34.110124, -119.100972",34.110124,-119.100972,0
3929,251902,9702-AIUJO,No,Yes,Yes,50,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),44.8,2230.85,No,1.0,Male,22.0,Yes,Yes,2.0,MJTUVD8134,United States,California,Santa Paula,93060.0,"34.402343, -119.094824",34.402343,-119.094824,0
3930,960204,8849-PRIQJ,No,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,109.4,7281.6,No,1.0,Female,53.0,No,Yes,2.0,CBQFMJ3799,United States,California,Simi Valley,93063.0,"34.296813, -118.685703",34.296813,-118.685703,0
3931,204736,8851-RAGOV,No,Yes,No,25,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,71.05,1837.7,No,1.0,Female,25.0,Yes,Yes,0.0,XTOLZF4734,United States,California,Simi Valley,93065.0,"34.269449, -118.768471",34.269449,-118.768471,0
3932,426046,1304-NECVQ,Yes,No,No,2,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.55,149.55,Yes,1.0,Female,69.0,No,No,0.0,NBSXFP3112,United States,California,Somis,93066.0,"34.297628, -119.014627",34.297628,-119.014627,1
3933,741464,5396-IZEPB,No,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.7,180.7,No,1.0,Male,37.0,No,No,0.0,FDUQIE5551,United States,California,Summerland,93067.0,"34.420998, -119.60137",34.420998,-119.60137,0
3934,225454,1729-VLAZJ,No,No,Yes,10,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,No,Mailed check,40.25,411.45,No,1.0,Female,52.0,No,No,5.0,PAMEBD1221,United States,California,Santa Barbara,93101.0,"34.419203, -119.710008",34.419203,-119.710008,0
3935,585002,8285-ABVLB,No,Yes,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.85,1328.35,No,1.0,Female,34.0,No,Yes,0.0,IQWHVM1719,United States,California,Santa Barbara,93103.0,"34.438581, -119.685368",34.438581,-119.685368,0
3936,190529,0701-TJSEF,No,No,No,9,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),68.25,576.95,No,1.0,Male,45.0,No,No,0.0,PXGYWR4347,United States,California,Santa Barbara,93105.0,"34.037342, -119.80079",34.037342,-119.80079,0
3937,456836,5712-VBOXD,No,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.15,68.45,No,1.0,Female,53.0,No,No,0.0,YDFLMM6314,United States,California,Santa Barbara,93108.0,"34.457541, -119.631072",34.457541,-119.631072,0
3938,392235,6629-LADHQ,No,No,No,2,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50.95,123.05,No,1.0,Female,42.0,No,No,0.0,AQRXSG7668,United States,California,Santa Barbara,93109.0,"34.406256, -119.726936",34.406256,-119.726936,0
3940,854375,1559-DTODC,No,No,No,19,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),25.15,468.35,No,1.0,Male,37.0,No,No,0.0,OLQUNA7997,United States,California,Santa Barbara,93111.0,"34.460197, -119.802602",34.460197,-119.802602,0
3941,920805,4797-MIWUM,No,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.25,174.7,No,1.0,Male,22.0,Yes,Yes,3.0,XJMDAU9636,United States,California,Goleta,93117.0,"34.489983, -120.091246",34.489983,-120.091246,0
3942,388046,6959-UWKHF,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,42.9,42.9,Yes,1.0,Male,47.0,No,No,0.0,PNBBBG1325,United States,California,Alpaugh,93201.0,"35.869626, -119.498771",35.869626,-119.498771,1
3943,592825,8720-RQSBJ,Yes,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.0,44.0,No,1.0,Male,69.0,No,No,0.0,TTXTYY5464,United States,California,Armona,93202.0,"36.315979, -119.710852",36.315979,-119.710852,0
3944,918103,4537-CIBHB,No,Yes,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.25,172.35,No,1.0,Female,59.0,No,Yes,3.0,LQVDWF6996,United States,California,Arvin,93203.0,"35.116307, -118.817644",35.116307,-118.817644,0
3945,482093,3815-SLMEF,No,No,No,3,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,34.25,139.35,Yes,1.0,Female,26.0,Yes,No,0.0,MTTNCE5969,United States,California,Avenal,93204.0,"35.916943, -120.129921",35.916943,-120.129921,1
3946,833785,5154-VEKBL,No,No,No,9,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,58.5,539.85,Yes,1.0,Female,30.0,No,No,0.0,IOLXGN9651,United States,California,Bodfish,93205.0,"35.523991, -118.400432",35.523991,-118.400432,1
3947,688806,4324-AHJKS,No,No,No,5,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),55.8,300.4,No,1.0,Female,42.0,No,No,0.0,DKQKZB4884,United States,California,Buttonwillow,93206.0,"35.451402, -119.488413",35.451402,-119.488413,0
3948,947575,4355-CVPVS,No,Yes,Yes,56,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),88.9,4968.0,No,1.0,Female,49.0,No,Yes,1.0,XFSXFM5592,United States,California,California Hot Springs,93207.0,"35.865795, -118.69759",35.865795,-118.69759,0
3949,559483,4495-LHSSK,No,No,Yes,18,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,57.65,992.7,No,1.0,Female,25.0,Yes,No,2.0,UKDSVR5834,United States,California,Camp Nelson,93208.0,"36.057458, -118.591951",36.057458,-118.591951,0
3950,231626,5655-JSMZM,Yes,No,No,49,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.2,4718.25,Yes,1.0,Male,66.0,No,No,0.0,UNLMDZ9659,United States,California,Coalinga,93210.0,"36.186867, -120.387793",36.186867,-120.387793,1
3951,603248,5915-ANOEI,No,Yes,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,79.15,5536.5,No,1.0,Male,40.0,No,Yes,0.0,ZTWLQJ3566,United States,California,Corcoran,93212.0,"36.04533, -119.532424",36.04533,-119.532424,0
3952,323673,9861-PDSZP,No,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),108.05,7806.6,No,1.0,Female,19.0,Yes,No,0.0,FQPEPP8844,United States,California,Delano,93215.0,"35.772244, -119.209689",35.772244,-119.209689,0
3953,720181,4505-EXZHB,Yes,No,No,6,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,74.4,434.1,Yes,1.0,Female,75.0,No,No,0.0,RMGFEX7955,United States,California,Ducor,93218.0,"35.846067, -119.004073",35.846067,-119.004073,1
3954,115322,7225-CBZPL,Yes,Yes,No,17,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.8,1563.9,No,1.0,Male,79.0,No,Yes,0.0,DNPMZB1176,United States,California,Earlimart,93219.0,"35.858054, -119.305858",35.858054,-119.305858,0
3955,334387,6704-UTUKK,No,Yes,No,29,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,45.9,1332.4,No,1.0,Male,43.0,No,Yes,0.0,SUITWL8696,United States,California,Exeter,93221.0,"36.301689, -119.018233",36.301689,-119.018233,0
3956,921410,4587-VVTOX,No,Yes,No,6,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.3,545.2,Yes,1.0,Female,23.0,Yes,Yes,0.0,CNCXYQ6629,United States,California,Frazier Park,93222.0,"34.907911, -119.234281",34.907911,-119.234281,1
3957,904802,2019-HDCZY,No,Yes,No,63,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,102.6,6296.75,No,1.0,Male,35.0,No,Yes,0.0,CKWOWD4252,United States,California,Farmersville,93223.0,"36.29878, -119.201028",36.29878,-119.201028,0
3958,988552,4652-NNHNY,No,Yes,No,16,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),73.85,1284.2,Yes,1.0,Male,32.0,No,Yes,0.0,XMRNIN5189,United States,California,Fellows,93224.0,"35.215731, -119.57013",35.215731,-119.57013,1
3959,281173,8788-DOXSU,No,No,No,59,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),61.35,3645.5,No,1.0,Male,46.0,No,No,0.0,ALKJYH8477,United States,California,Frazier Park,93225.0,"34.827662, -118.999073",34.827662,-118.999073,0
3960,613071,7404-JLKQG,No,No,No,3,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,57.55,161.45,No,1.0,Female,21.0,Yes,No,0.0,TQTOGP6678,United States,California,Glennville,93226.0,"35.735694, -118.738483",35.735694,-118.738483,0
3961,860787,7421-ZLUPA,No,No,No,8,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,29.25,226.95,No,1.0,Female,57.0,No,No,0.0,HDYSTU6732,United States,California,Hanford,93230.0,"36.29223, -119.622676",36.29223,-119.622676,0
3962,709704,8972-HJWNV,Yes,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.55,646.85,Yes,1.0,Female,75.0,No,Yes,0.0,JDDWRJ2972,United States,California,Huron,93234.0,"36.217864, -120.080117",36.217864,-120.080117,1
3963,410152,3274-NSDWE,No,No,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.6,1441.65,No,1.0,Female,37.0,No,No,0.0,MEEGID4429,United States,California,Ivanhoe,93235.0,"36.385818, -119.224243",36.385818,-119.224243,0
3964,886820,2632-IVXVF,No,Yes,Yes,68,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),111.75,7511.3,No,1.0,Female,40.0,No,Yes,3.0,OGLDIJ9728,United States,California,Kernville,93238.0,"35.852892, -118.397782",35.852892,-118.397782,0
3965,680569,3692-JHONH,Yes,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,106.5,5621.85,No,1.0,Female,70.0,No,Yes,0.0,UCPAAB1782,United States,California,Kettleman City,93239.0,"35.996923, -120.000951",35.996923,-120.000951,0
3966,211080,8915-NNTRC,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),107.7,7919.8,No,1.0,Male,29.0,Yes,Yes,1.0,VPEOFA2828,United States,California,Lake Isabella,93240.0,"35.607875, -118.466318",35.607875,-118.466318,0
3967,679659,5914-GXMDA,No,Yes,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.3,593.2,No,1.0,Female,42.0,No,Yes,0.0,VOWENF6163,United States,California,Lamont,93241.0,"35.245035, -118.905553",35.245035,-118.905553,0
3968,991983,7463-IFMQU,No,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.05,1423.65,No,1.0,Female,44.0,No,Yes,0.0,BLBLSO7416,United States,California,Laton,93242.0,"36.444232, -119.718285",36.444232,-119.718285,0
3969,477005,2920-RNCEZ,No,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),69.95,69.95,No,1.0,Male,46.0,No,Yes,1.0,XPGKHY6817,United States,California,Lebec,93243.0,"34.845861, -118.885163",34.845861,-118.885163,0
3970,878378,2541-YGPKE,No,Yes,Yes,42,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,No,Credit card (automatic),63.7,2763.35,No,1.0,Male,29.0,Yes,Yes,3.0,WVZMUZ2685,United States,California,Lemon Cove,93244.0,"36.462671, -118.997291",36.462671,-118.997291,0
3971,299112,8515-OCTJS,No,No,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.75,692.1,Yes,1.0,Female,61.0,No,No,0.0,NFQKCD6555,United States,California,Lemoore,93245.0,"36.303666, -119.825657",36.303666,-119.825657,1
3972,929982,5382-TEMLV,No,No,No,45,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),50.9,2298.55,No,1.0,Male,45.0,No,No,0.0,WATJHA1139,United States,California,Lindsay,93247.0,"36.205465, -119.085807",36.205465,-119.085807,0
3973,925328,3441-CGZJH,No,Yes,Yes,43,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),60.4,2640.55,No,1.0,Female,46.0,No,Yes,2.0,FASBLH8981,United States,California,Lost Hills,93249.0,"35.637715, -119.893068",35.637715,-119.893068,0
3974,713236,9592-ERDKV,No,Yes,No,37,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Mailed check,79.25,2911.8,No,1.0,Male,43.0,No,Yes,0.0,MYVBCM4978,United States,California,Mc Farland,93250.0,"35.666886, -119.186717",35.666886,-119.186717,0
3975,137143,2860-RANUS,Yes,No,No,20,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),85.8,1727.5,Yes,1.0,Female,67.0,No,No,0.0,DTYSWU5314,United States,California,Mc Kittrick,93251.0,"35.38381, -119.730885",35.38381,-119.730885,1
3976,753894,5261-QSHQM,No,No,No,4,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.45,86.6,Yes,1.0,Female,31.0,No,No,0.0,LLLYKM2918,United States,California,Temecula,92592.0,"33.507255, -117.029473",33.507255,-117.029473,1
3977,382956,4778-IZARL,No,Yes,No,63,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),110.1,6705.7,No,1.0,Male,46.0,No,Yes,0.0,AXGVOP7625,United States,California,New Cuyama,93254.0,"34.956577, -119.750142",34.956577,-119.750142,0
3978,556861,0432-CAJZV,No,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,90.7,237.65,No,1.0,Male,47.0,No,No,0.0,PJEMTV8112,United States,California,Temecula,92592.0,"33.507255, -117.029473",33.507255,-117.029473,0
3979,711874,7008-LZVOZ,No,Yes,Yes,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.3,1672.35,No,1.0,Male,59.0,No,Yes,3.0,QGEEOM4996,United States,California,Pixley,93256.0,"35.957019, -119.330928",35.957019,-119.330928,0
3980,414919,8868-WOZGU,No,No,No,28,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.7,2979.5,Yes,1.0,Male,33.0,No,No,0.0,CNFRFL1412,United States,California,Porterville,93257.0,"36.008958, -118.891593",36.008958,-118.891593,1
3981,135279,1200-TUZHR,Yes,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,85.2,695.75,No,1.0,Female,70.0,No,No,0.0,TVWWET1169,United States,California,Posey,93260.0,"35.861928, -118.636698",35.861928,-118.636698,0
3982,445891,9365-CSLBQ,No,No,Yes,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.35,1654.6,No,1.0,Male,36.0,No,No,3.0,RAQZYX8875,United States,California,Richgrove,93261.0,"35.809921, -119.127437",35.809921,-119.127437,0
3983,754723,1334-FJSVR,No,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.25,24.25,Yes,1.0,Male,64.0,No,No,0.0,MUKSVA6954,United States,California,Sequoia National Park,93262.0,"36.527243, -118.594938",36.527243,-118.594938,1
3984,987483,5884-FBCTL,No,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.1,1857.85,No,1.0,Female,43.0,No,Yes,2.0,KKLADE4554,United States,California,Shafter,93263.0,"35.490705, -119.286833",35.490705,-119.286833,0
3985,306402,7130-CTCUS,Yes,Yes,No,16,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),54.55,825.1,No,1.0,Male,79.0,No,Yes,0.0,DEWAKB9178,United States,California,Springville,93265.0,"36.245926, -118.693138",36.245926,-118.693138,0
3986,246675,6242-FEGFD,No,Yes,No,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,96.6,6424.25,No,1.0,Male,43.0,No,Yes,0.0,MGZNCA6412,United States,California,Stratford,93266.0,"36.175255, -119.813805",36.175255,-119.813805,0
3987,133692,7625-XCQRH,No,No,No,11,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.5,837.95,Yes,1.0,Female,48.0,No,No,0.0,JSIVHD1323,United States,California,Strathmore,93267.0,"36.141319, -119.129075",36.141319,-119.129075,1
3988,420244,6194-HBGQN,No,No,No,51,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),81.15,4126.2,No,1.0,Male,22.0,Yes,No,0.0,MNUTFP3812,United States,California,Taft,93268.0,"35.184837, -119.402525",35.184837,-119.402525,0
3989,772962,7634-WSWDB,No,No,Yes,8,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,38.5,330.8,No,1.0,Female,22.0,Yes,No,1.0,YEJEFY5742,United States,California,Terra Bella,93270.0,"35.939068, -119.043666",35.939068,-119.043666,0
3990,430369,6986-IXNDM,No,No,No,14,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.9,1337.45,No,1.0,Male,47.0,No,No,0.0,ELGVJJ7318,United States,California,Three Rivers,93271.0,"36.413433, -118.854708",36.413433,-118.854708,0
3991,933259,1731-TVIUK,No,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,93.5,362.2,Yes,1.0,Female,47.0,No,No,0.0,CUNSBX1356,United States,California,Temecula,92592.0,"33.507255, -117.029473",33.507255,-117.029473,1
3992,880044,2987-BJXIK,No,No,No,70,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Mailed check,84.7,5991.05,No,1.0,Female,44.0,No,No,0.0,TRNJAO3775,United States,California,Tulare,93274.0,"36.185471, -119.375243",36.185471,-119.375243,0
3993,289015,9769-TSBZE,No,No,Yes,70,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Electronic check,66.0,4891.5,No,1.0,Female,54.0,No,No,3.0,DZWWUC5175,United States,California,Tupman,93276.0,"35.316263, -119.402559",35.316263,-119.402559,0
3994,386825,0406-BPDVR,Yes,Yes,No,54,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),101.5,5373.1,Yes,1.0,Female,75.0,No,Yes,0.0,FNYCHC9873,United States,California,Visalia,93277.0,"36.303793, -119.375646",36.303793,-119.375646,1
3996,400924,1395-WSWXR,No,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.75,487.05,No,1.0,Male,40.0,No,No,0.0,SRNKDO8943,United States,California,Weldon,93283.0,"35.55647, -118.244914",35.55647,-118.244914,0
3997,877706,6023-GSSXW,No,Yes,No,69,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),61.45,4131.2,No,1.0,Female,27.0,Yes,Yes,0.0,VFYJBP4578,United States,California,Wofford Heights,93285.0,"35.690535, -118.552784",35.690535,-118.552784,0
